date,sales,region,sku
2022-01-28,191,West,SKU1
2022-03-19,187,East,SKU10
2022-08-04,203,East,SKU15
2023-01-21,189,West,SKU8
2022-12-31,198,East,SKU17
2023-10-28,208,East,SKU12
2023-06-10,181,North,SKU5
2023-11-30,216,West,SKU6
2022-11-08,160,North,SKU16
2022-01-07,222,South,SKU7
2022-01-03,202,West,SKU19
2023-09-15,194,South,SKU9
2022-12-29,218,East,SKU19
2023-05-23,181,North,SKU17
2022-10-01,185,East,SKU19
2023-05-21,190,North,SKU10
2022-01-15,196,North,SKU17
2022-07-11,202,North,SKU14
2023-09-23,220,North,SKU14
2023-04-30,181,East,SKU20
2022-01-28,232,East,SKU15
2023-12-15,205,East,SKU19
2022-02-08,185,North,SKU7
2022-09-30,193,South,SKU16
2022-08-19,189,East,SKU20
2022-03-27,228,East,SKU9
2023-04-19,193,West,SKU19
2022-05-06,191,South,SKU17
2023-06-21,209,East,SKU19
2022-05-25,217,East,SKU20
2023-06-09,207,West,SKU12
2022-07-31,184,North,SKU2
2022-01-25,192,South,SKU4
2023-08-03,195,South,SKU8
2023-01-29,210,West,SKU11
2022-03-08,208,South,SKU11
2022-08-21,193,East,SKU12
2022-04-19,211,South,SKU5
2022-05-26,205,West,SKU18
2022-04-21,207,North,SKU15
2022-08-16,196,West,SKU17
2022-04-21,203,South,SKU9
2023-04-15,219,West,SKU4
2022-02-03,194,West,SKU14
2023-09-15,227,South,SKU9
2023-01-04,210,North,SKU9
2023-08-18,201,East,SKU17
2023-07-08,202,West,SKU12
2023-03-01,222,North,SKU7
2023-09-05,208,North,SKU12
2023-06-02,205,West,SKU12
2023-11-23,209,South,SKU6
2022-10-09,215,South,SKU16
2022-11-16,212,West,SKU2
2023-03-19,222,South,SKU10
2022-11-11,189,South,SKU4
2023-01-12,207,North,SKU5
2022-10-16,208,East,SKU5
2023-03-13,220,East,SKU7
2023-10-24,180,South,SKU2
2022-10-04,198,South,SKU19
2023-12-11,218,West,SKU18
2023-08-05,192,South,SKU7
2023-05-18,206,West,SKU14
2023-09-16,213,East,SKU15
2023-05-31,195,North,SKU20
2022-12-16,198,West,SKU15
2023-03-22,209,North,SKU20
2022-12-16,191,East,SKU14
2023-08-30,225,North,SKU3
2023-10-26,204,East,SKU3
2022-05-17,220,North,SKU12
2022-08-31,195,North,SKU2
2023-06-27,196,South,SKU4
2022-02-09,211,East,SKU8
2022-08-17,207,West,SKU9
2023-07-02,220,East,SKU3
2022-08-11,192,South,SKU3
2022-01-06,196,West,SKU11
2022-11-18,178,South,SKU6
2023-04-13,215,East,SKU1
2022-03-16,194,East,SKU9
2022-01-04,231,South,SKU12
2023-10-08,219,West,SKU13
2022-04-28,185,East,SKU14
2023-08-29,193,South,SKU8
2023-05-19,230,East,SKU15
2023-07-28,195,South,SKU10
2023-03-17,188,East,SKU19
2022-07-13,181,East,SKU6
2023-12-16,182,North,SKU16
2023-01-27,210,West,SKU10
2022-01-26,189,East,SKU13
2023-03-11,206,West,SKU8
2022-06-22,182,South,SKU4
2022-10-27,199,North,SKU8
2023-10-07,191,South,SKU8
2022-11-22,196,West,SKU11
2023-02-14,208,South,SKU1
2022-04-28,193,South,SKU11
2023-12-25,218,South,SKU5
2022-08-13,194,West,SKU15
2023-06-16,204,East,SKU9
2022-04-23,189,South,SKU11
2022-05-20,204,West,SKU11
2023-07-13,200,North,SKU15
2022-01-01,196,North,SKU12
2022-03-31,232,West,SKU14
2023-10-16,196,South,SKU6
2022-11-16,221,East,SKU16
2023-07-04,172,North,SKU13
2022-05-19,216,East,SKU5
2023-05-26,213,West,SKU18
2022-09-16,198,North,SKU9
2023-11-04,201,South,SKU12
2023-11-21,187,North,SKU9
2022-01-10,174,South,SKU17
2022-09-18,219,East,SKU14
2023-10-12,181,North,SKU13
2022-06-21,198,West,SKU5
2022-01-13,194,North,SKU10
2022-06-17,195,South,SKU9
2023-10-04,200,East,SKU13
2023-08-19,184,West,SKU7
2022-11-17,206,South,SKU14
2022-11-15,181,South,SKU4
2023-09-05,213,West,SKU8
2022-11-25,195,West,SKU5
2023-07-04,217,East,SKU13
2023-02-23,203,South,SKU20
2023-08-29,214,South,SKU19
2022-04-05,196,East,SKU20
2023-08-04,212,North,SKU15
2022-11-14,203,West,SKU7
2022-08-24,199,East,SKU17
2022-11-30,194,West,SKU6
2023-01-11,191,East,SKU14
2023-04-04,195,East,SKU14
2022-05-17,183,South,SKU10
2023-08-11,187,West,SKU14
2023-07-01,205,East,SKU19
2023-05-28,192,South,SKU20
2022-10-23,233,East,SKU11
2022-11-16,207,West,SKU10
2023-07-26,200,East,SKU15
2022-12-15,199,South,SKU2
2022-08-17,198,South,SKU19
2022-09-27,222,North,SKU12
2022-10-18,225,West,SKU18
2023-12-26,174,North,SKU14
2022-06-14,203,South,SKU2
2022-01-05,199,North,SKU12
2023-01-14,205,West,SKU1
2022-03-19,203,South,SKU18
2023-02-14,198,North,SKU12
2023-07-28,162,North,SKU12
2022-05-12,190,South,SKU4
2023-08-24,202,East,SKU17
2022-02-11,224,South,SKU16
2022-03-30,178,North,SKU19
2023-02-06,214,West,SKU1
2022-10-23,203,North,SKU20
2022-10-22,196,South,SKU17
2023-09-08,197,North,SKU2
2023-06-10,194,South,SKU11
2023-11-22,217,North,SKU7
2023-09-29,193,North,SKU1
2023-02-26,180,East,SKU6
2022-01-23,208,South,SKU20
2023-07-29,210,East,SKU6
2022-05-23,196,East,SKU5
2023-10-27,200,North,SKU11
2022-05-25,218,South,SKU5
2022-08-13,184,West,SKU2
2023-05-18,224,North,SKU10
2023-09-08,184,South,SKU14
2022-04-14,183,East,SKU20
2022-02-08,210,North,SKU20
2022-07-17,201,West,SKU18
2023-10-08,215,North,SKU13
2023-08-02,188,East,SKU3
2023-01-26,178,East,SKU4
2022-06-28,197,South,SKU19
2023-07-08,205,West,SKU18
2023-03-24,206,North,SKU12
2023-05-15,204,East,SKU18
2022-01-15,191,South,SKU14
2023-09-15,166,West,SKU4
2023-10-31,188,West,SKU10
2022-10-16,187,South,SKU9
2023-04-23,187,East,SKU20
2022-08-19,199,West,SKU16
2023-02-24,199,North,SKU11
2022-06-06,203,East,SKU20
2023-07-04,194,East,SKU1
2023-03-17,203,South,SKU10
2022-04-07,207,West,SKU10
2023-02-15,212,South,SKU9
2022-10-16,183,West,SKU1
2022-09-11,204,South,SKU2
2022-07-15,206,East,SKU15
2023-08-21,191,South,SKU8
2023-06-06,188,East,SKU15
2023-06-01,196,East,SKU17
2023-09-27,183,South,SKU10
2022-04-28,218,West,SKU5
2022-06-08,222,East,SKU5
2022-08-16,199,South,SKU11
2022-08-04,204,East,SKU10
2023-11-27,187,East,SKU3
2022-01-15,189,South,SKU9
2022-06-06,229,East,SKU5
2023-10-10,200,East,SKU1
2022-09-18,205,South,SKU5
2022-06-06,208,North,SKU11
2022-02-16,201,South,SKU1
2022-11-20,212,West,SKU16
2023-11-16,205,North,SKU8
2022-05-10,201,East,SKU16
2023-02-15,196,West,SKU1
2022-04-05,199,North,SKU8
2023-09-19,205,South,SKU4
2022-10-19,213,East,SKU19
2022-10-10,214,North,SKU4
2022-03-10,185,South,SKU18
2023-10-22,209,North,SKU19
2022-01-11,196,South,SKU4
2022-09-11,216,West,SKU9
2023-07-04,195,West,SKU2
2022-05-14,203,East,SKU3
2023-12-13,188,South,SKU13
2022-01-23,186,North,SKU20
2022-12-12,191,East,SKU19
2022-10-29,187,East,SKU19
2022-12-29,201,South,SKU9
2023-01-31,204,West,SKU5
2022-08-06,195,East,SKU15
2022-05-21,200,North,SKU9
2023-09-08,210,East,SKU6
2022-07-29,206,South,SKU10
2023-09-15,226,West,SKU1
2023-09-08,190,South,SKU13
2023-11-14,208,East,SKU17
2023-04-05,194,North,SKU14
2022-12-22,205,East,SKU3
2022-11-20,185,East,SKU13
2022-05-13,199,West,SKU8
2022-05-07,200,South,SKU1
2022-04-16,208,West,SKU2
2023-08-27,192,East,SKU2
2023-01-13,188,North,SKU9
2022-02-20,212,North,SKU1
2022-01-29,213,West,SKU11
2023-04-07,178,North,SKU7
2022-10-23,216,North,SKU6
2022-10-24,219,North,SKU17
2023-12-27,189,East,SKU6
2023-02-11,211,North,SKU16
2023-09-05,183,West,SKU1
2023-02-09,247,North,SKU4
2022-12-12,210,East,SKU18
2023-09-14,211,East,SKU2
2023-02-24,197,North,SKU1
2022-07-01,211,West,SKU7
2022-01-01,213,North,SKU16
2023-07-21,203,South,SKU13
2023-01-06,187,West,SKU18
2023-10-23,179,West,SKU7
2023-03-07,239,West,SKU18
2022-11-05,194,West,SKU7
2022-05-17,185,West,SKU4
2022-07-21,191,North,SKU17
2023-03-12,184,North,SKU19
2022-11-09,217,West,SKU5
2022-04-27,208,West,SKU7
2023-10-28,198,South,SKU6
2023-07-29,204,East,SKU5
2022-09-01,191,East,SKU13
2023-06-21,192,West,SKU12
2023-08-25,203,West,SKU5
2022-03-16,206,East,SKU4
2023-01-21,201,North,SKU8
2022-07-29,193,South,SKU15
2023-04-20,202,South,SKU11
2023-02-22,201,West,SKU5
2022-12-13,211,North,SKU11
2023-06-13,206,North,SKU10
2023-10-02,201,North,SKU2
2022-06-28,209,North,SKU20
2022-07-01,178,West,SKU8
2023-10-26,197,East,SKU20
2022-01-25,181,West,SKU4
2022-06-29,191,South,SKU16
2023-12-11,212,South,SKU14
2023-05-16,187,West,SKU3
2022-06-10,178,South,SKU8
2022-06-26,192,East,SKU4
2022-10-12,174,East,SKU7
2022-03-04,176,West,SKU9
2023-10-24,201,South,SKU2
2023-10-28,191,East,SKU3
2022-06-05,208,East,SKU9
2023-04-14,197,South,SKU7
2022-02-18,180,North,SKU20
2022-03-25,194,South,SKU15
2022-12-27,195,West,SKU17
2023-11-20,220,North,SKU12
2022-05-28,209,West,SKU4
2023-09-22,202,East,SKU17
2022-12-08,190,North,SKU9
2023-04-21,214,West,SKU6
2022-03-04,228,West,SKU18
2023-12-02,184,West,SKU17
2022-12-26,207,North,SKU3
2023-07-15,203,West,SKU17
2022-11-23,190,North,SKU17
2022-05-21,206,North,SKU13
2022-08-03,213,West,SKU15
2023-03-11,205,East,SKU12
2023-12-24,205,South,SKU14
2022-11-14,204,South,SKU15
2022-02-01,217,North,SKU14
2023-11-01,194,West,SKU4
2022-10-12,190,South,SKU16
2022-11-01,219,South,SKU8
2023-03-05,215,West,SKU11
2023-04-22,168,South,SKU5
2022-10-13,220,West,SKU3
2022-05-24,186,South,SKU20
2023-02-28,199,East,SKU10
2022-01-19,200,West,SKU5
2022-01-18,184,South,SKU9
2023-08-13,184,North,SKU3
2023-01-06,210,West,SKU5
2022-06-24,195,South,SKU16
2022-07-13,186,East,SKU13
2023-05-17,205,South,SKU11
2022-04-23,231,North,SKU17
2022-04-24,212,West,SKU4
2022-08-10,215,East,SKU17
2023-11-09,209,South,SKU1
2023-10-06,190,North,SKU6
2022-09-21,199,North,SKU1
2022-02-24,175,North,SKU20
2023-10-05,208,South,SKU7
2023-04-03,198,East,SKU11
2022-06-11,192,South,SKU10
2023-01-15,188,East,SKU18
2022-03-28,171,West,SKU10
2022-02-24,200,East,SKU19
2023-04-21,200,North,SKU2
2022-06-27,192,North,SKU1
2023-01-26,186,North,SKU14
2022-12-15,187,South,SKU12
2022-01-08,214,West,SKU15
2022-11-09,185,East,SKU19
2023-03-19,205,North,SKU17
2022-11-24,219,West,SKU18
2022-02-23,158,West,SKU9
2022-08-27,216,South,SKU1
2022-08-17,235,East,SKU1
2023-08-02,187,West,SKU9
2022-02-20,201,East,SKU19
2023-09-01,194,South,SKU6
2023-08-27,201,East,SKU19
2022-09-21,191,South,SKU18
2023-02-22,197,North,SKU3
2022-04-06,205,East,SKU4
2022-03-29,194,South,SKU11
2022-03-19,218,West,SKU17
2022-10-15,206,North,SKU3
2022-04-30,186,West,SKU2
2023-05-06,179,North,SKU4
2023-03-28,214,North,SKU11
2023-05-15,185,East,SKU3
2022-06-14,216,West,SKU7
2022-07-01,216,West,SKU19
2023-04-14,202,North,SKU6
2022-01-07,219,North,SKU16
2022-11-26,195,North,SKU11
2023-11-04,211,South,SKU1
2022-05-31,208,East,SKU8
2022-03-26,177,North,SKU4
2022-05-27,191,East,SKU18
2023-09-16,202,North,SKU3
2023-01-16,197,South,SKU13
2023-07-02,202,North,SKU6
2022-10-12,204,East,SKU3
2023-12-01,237,North,SKU14
2022-03-23,189,East,SKU7
2023-05-29,173,West,SKU18
2023-12-10,215,East,SKU4
2023-06-07,210,South,SKU13
2023-01-21,215,North,SKU11
2023-12-08,192,West,SKU10
2023-04-16,205,East,SKU16
2022-04-29,207,West,SKU11
2023-01-31,215,South,SKU14
2023-06-16,234,West,SKU8
2022-09-18,191,West,SKU8
2022-09-13,214,East,SKU6
2022-08-14,206,South,SKU1
2022-02-22,205,North,SKU6
2023-05-15,163,North,SKU14
2023-05-21,191,North,SKU6
2022-12-30,205,North,SKU15
2022-10-07,163,North,SKU18
2023-08-16,177,West,SKU15
2023-12-15,194,North,SKU12
2022-06-07,209,West,SKU11
2023-09-24,184,East,SKU2
2022-02-28,211,East,SKU2
2023-12-28,213,South,SKU12
2022-05-08,192,North,SKU6
2023-12-22,203,West,SKU6
2022-04-25,195,North,SKU12
2022-07-28,195,West,SKU4
2023-06-10,228,East,SKU7
2023-06-05,168,South,SKU12
2023-07-06,222,South,SKU9
2022-08-25,198,South,SKU7
2022-10-08,183,North,SKU16
2022-12-25,192,West,SKU15
2022-07-20,203,North,SKU3
2022-10-05,195,South,SKU6
2022-08-23,194,North,SKU14
2023-05-09,179,North,SKU8
2022-01-04,185,North,SKU4
2023-10-28,197,North,SKU13
2023-03-18,183,West,SKU5
2022-01-29,203,West,SKU20
2022-04-19,212,South,SKU18
2023-09-02,197,South,SKU11
2023-12-28,195,East,SKU5
2022-03-16,207,West,SKU17
2022-05-26,205,North,SKU2
2022-05-08,195,West,SKU5
2022-02-11,186,North,SKU8
2022-12-22,188,North,SKU6
2022-02-10,227,East,SKU8
2022-02-03,186,East,SKU2
2022-01-17,193,East,SKU8
2023-11-08,174,East,SKU7
2022-06-02,191,North,SKU8
2023-01-13,180,North,SKU18
2023-08-11,191,West,SKU7
2023-08-22,220,North,SKU15
2023-09-21,187,West,SKU9
2022-12-08,202,West,SKU14
2022-01-27,235,East,SKU13
2022-10-14,205,West,SKU3
2023-10-08,198,South,SKU6
2022-06-17,195,South,SKU4
2023-09-02,188,North,SKU18
2022-09-25,219,South,SKU11
2023-03-31,188,East,SKU7
2023-11-16,189,East,SKU15
2023-02-05,216,West,SKU11
2023-04-21,202,North,SKU19
2023-12-03,232,South,SKU9
2023-09-26,222,North,SKU6
2023-07-12,214,West,SKU7
2023-07-30,209,East,SKU8
2022-05-10,180,West,SKU12
2022-12-29,202,South,SKU19
2023-12-06,189,East,SKU14
2023-11-24,187,South,SKU20
2022-10-19,210,North,SKU20
2023-01-06,208,East,SKU7
2022-01-29,220,North,SKU2
2022-05-29,198,East,SKU11
2022-10-23,193,South,SKU11
2022-01-11,210,South,SKU8
2023-05-27,187,West,SKU6
2023-11-07,195,West,SKU11
2022-04-23,216,East,SKU11
2022-07-06,206,East,SKU5
2022-08-15,214,East,SKU10
2022-11-06,173,West,SKU1
2022-04-08,203,South,SKU7
2022-02-24,203,North,SKU4
2023-09-15,176,North,SKU13
2023-10-26,209,East,SKU20
2023-02-10,197,North,SKU15
2022-03-10,190,North,SKU16
2022-11-08,199,North,SKU3
2022-10-16,197,West,SKU3
2023-07-02,205,West,SKU8
2022-05-28,199,North,SKU16
2023-04-12,202,South,SKU2
2022-09-01,181,South,SKU7
2023-05-06,199,West,SKU1
2023-05-22,210,South,SKU9
2022-12-31,191,East,SKU9
2023-04-27,212,East,SKU18
2022-07-20,220,South,SKU12
2022-06-03,206,North,SKU12
2023-03-26,203,South,SKU5
2023-05-16,203,North,SKU11
2022-03-14,208,North,SKU4
2023-12-14,180,South,SKU16
2022-10-23,207,East,SKU12
2022-01-17,194,North,SKU2
2023-10-03,186,North,SKU5
2022-08-05,209,West,SKU8
2022-03-02,190,South,SKU16
2023-09-08,185,West,SKU18
2022-02-11,205,North,SKU3
2022-01-25,187,North,SKU6
2022-02-08,204,West,SKU4
2022-05-11,197,South,SKU11
2023-05-13,200,West,SKU2
2022-08-17,185,West,SKU13
2022-04-18,198,North,SKU13
2022-06-21,199,East,SKU18
2023-03-11,215,East,SKU13
2023-04-23,209,East,SKU12
2022-04-12,211,South,SKU9
2023-06-08,192,West,SKU1
2022-10-02,175,South,SKU5
2023-09-05,184,East,SKU4
2022-02-13,210,South,SKU4
2022-01-17,195,South,SKU14
2022-11-26,180,South,SKU11
2023-07-23,206,East,SKU14
2023-05-12,180,South,SKU12
2022-01-12,193,South,SKU16
2022-11-14,190,East,SKU15
2023-08-15,204,East,SKU10
2022-08-04,211,South,SKU4
2022-12-05,213,West,SKU1
2023-10-23,209,South,SKU19
2022-03-22,203,North,SKU8
2023-12-28,200,East,SKU10
2023-04-30,199,West,SKU7
2023-01-09,197,North,SKU2
2023-12-11,187,North,SKU2
2022-07-19,208,North,SKU19
2023-06-21,200,West,SKU12
2023-04-11,183,North,SKU19
2022-03-30,196,East,SKU12
2022-09-25,201,West,SKU13
2023-10-17,195,East,SKU16
2023-07-25,182,West,SKU8
2023-05-04,198,East,SKU10
2023-06-22,194,West,SKU6
2022-02-16,182,North,SKU15
2022-10-15,219,East,SKU17
2022-01-16,192,East,SKU11
2023-12-12,182,East,SKU19
2023-02-05,174,South,SKU10
2022-03-27,202,North,SKU18
2022-09-07,189,East,SKU9
2023-01-26,211,East,SKU9
2022-12-01,235,West,SKU18
2023-09-21,207,North,SKU6
2023-06-03,199,North,SKU16
2022-05-17,192,East,SKU12
2023-11-19,208,South,SKU2
2023-05-13,197,East,SKU17
2023-12-28,197,South,SKU9
2023-04-22,202,North,SKU5
2023-08-17,191,North,SKU17
2022-08-11,200,South,SKU15
2023-01-07,182,North,SKU7
2023-02-06,209,West,SKU19
2023-03-19,237,South,SKU6
2023-05-05,179,West,SKU4
2023-09-07,220,East,SKU12
2022-09-30,182,East,SKU19
2023-06-10,192,West,SKU6
2022-06-08,193,North,SKU14
2022-06-01,205,West,SKU16
2023-09-12,200,North,SKU5
2022-07-07,197,West,SKU5
2022-04-08,177,West,SKU17
2022-05-11,176,North,SKU4
2022-06-20,195,West,SKU11
2022-07-02,203,South,SKU6
2022-12-30,201,North,SKU12
2022-02-08,219,East,SKU11
2023-06-11,214,East,SKU9
2023-05-12,204,West,SKU20
2023-05-31,201,East,SKU13
2022-12-15,177,South,SKU15
2023-02-01,222,East,SKU3
2023-12-23,190,East,SKU5
2022-06-10,204,North,SKU19
2022-01-16,198,West,SKU15
2023-05-08,182,East,SKU7
2023-03-02,208,West,SKU3
2022-04-18,193,North,SKU8
2023-03-26,213,East,SKU13
2022-11-07,222,East,SKU16
2022-06-19,209,North,SKU8
2023-06-30,205,North,SKU9
2023-02-18,196,East,SKU2
2022-09-08,191,South,SKU20
2022-05-21,204,West,SKU1
2022-10-01,203,West,SKU20
2023-02-20,200,West,SKU13
2023-08-31,174,South,SKU13
2022-02-08,193,West,SKU11
2022-01-29,207,North,SKU10
2023-04-22,195,North,SKU20
2022-11-14,202,East,SKU6
2022-09-02,209,South,SKU16
2023-11-28,229,South,SKU6
2022-09-29,183,East,SKU20
2023-03-16,208,South,SKU13
2022-08-27,221,West,SKU12
2023-01-12,204,East,SKU8
2022-09-23,175,West,SKU3
2022-12-25,178,West,SKU13
2022-12-06,188,East,SKU1
2023-01-24,217,North,SKU10
2023-07-31,205,East,SKU15
2023-11-20,189,South,SKU11
2022-01-03,200,West,SKU16
2023-03-05,216,West,SKU3
2022-05-22,194,South,SKU9
2023-01-11,214,East,SKU7
2023-11-01,184,North,SKU16
2022-11-20,183,South,SKU7
2022-05-26,189,North,SKU8
2022-10-20,198,West,SKU20
2023-10-27,203,East,SKU5
2023-03-08,194,East,SKU6
2023-12-06,200,West,SKU9
2023-08-08,204,South,SKU5
2023-02-03,188,West,SKU9
2022-12-10,204,South,SKU10
2022-05-20,226,West,SKU6
2022-07-06,190,North,SKU1
2022-03-02,232,East,SKU13
2023-01-15,198,North,SKU5
2023-12-11,198,South,SKU19
2023-03-16,193,South,SKU16
2022-11-15,182,West,SKU15
2022-10-29,177,North,SKU14
2022-12-10,217,East,SKU14
2022-01-11,203,South,SKU4
2022-03-03,190,West,SKU7
2022-08-14,183,East,SKU15
2022-06-02,219,West,SKU5
2023-12-12,172,South,SKU1
2023-07-18,191,East,SKU19
2023-07-25,183,West,SKU18
2023-08-07,174,South,SKU14
2023-10-22,165,West,SKU2
2023-07-29,222,West,SKU4
2022-11-06,217,West,SKU7
2022-08-31,218,East,SKU1
2023-05-08,219,East,SKU12
2023-01-01,211,South,SKU1
2022-11-26,202,West,SKU14
2022-04-17,206,East,SKU6
2022-08-14,195,East,SKU1
2022-08-06,218,West,SKU2
2023-05-21,199,South,SKU17
2022-09-16,199,North,SKU8
2023-06-01,194,West,SKU18
2022-02-23,208,South,SKU17
2022-02-16,185,North,SKU16
2023-12-28,171,South,SKU15
2023-11-20,219,North,SKU15
2023-06-05,233,North,SKU12
2022-04-09,198,South,SKU17
2022-01-20,201,East,SKU18
2023-07-27,196,South,SKU8
2023-05-05,193,North,SKU9
2023-02-23,203,West,SKU15
2023-11-21,186,North,SKU13
2022-03-03,216,North,SKU5
2022-05-25,197,South,SKU1
2022-08-04,212,North,SKU12
2022-01-03,190,West,SKU1
2022-06-09,182,East,SKU17
2022-04-30,197,West,SKU2
2022-03-30,193,East,SKU7
2022-11-25,217,West,SKU3
2023-08-03,185,East,SKU18
2022-12-23,196,South,SKU14
2023-09-02,211,East,SKU10
2022-09-24,193,South,SKU7
2023-09-09,209,West,SKU14
2022-11-19,214,North,SKU3
2023-09-27,213,South,SKU11
2023-06-25,186,East,SKU15
2023-10-11,210,South,SKU19
2022-07-14,190,South,SKU12
2022-11-28,192,South,SKU5
2022-06-19,199,South,SKU9
2023-06-05,195,North,SKU7
2023-04-08,210,South,SKU15
2022-02-09,216,West,SKU1
2023-06-21,212,South,SKU1
2022-09-18,232,South,SKU6
2023-01-30,224,North,SKU5
2022-08-14,179,West,SKU11
2022-05-04,205,North,SKU11
2022-02-07,202,North,SKU14
2022-11-24,189,West,SKU8
2022-09-08,193,West,SKU14
2022-06-25,207,South,SKU9
2023-08-25,215,West,SKU11
2023-03-30,217,South,SKU11
2022-02-06,188,North,SKU20
2022-11-12,217,South,SKU16
2023-11-19,245,South,SKU12
2023-08-16,185,West,SKU7
2022-04-24,203,North,SKU3
2022-02-09,189,West,SKU12
2022-10-28,185,North,SKU6
2022-08-12,181,East,SKU19
2022-11-14,206,North,SKU4
2022-12-15,182,North,SKU10
2022-04-25,207,North,SKU8
2023-11-29,222,North,SKU10
2022-11-19,193,South,SKU16
2023-07-22,198,West,SKU11
2022-02-09,214,North,SKU4
2022-02-09,200,South,SKU13
2022-10-16,202,West,SKU20
2022-09-19,213,South,SKU3
2022-08-04,194,North,SKU3
2022-05-27,210,West,SKU17
2022-12-02,197,North,SKU7
2022-06-17,202,East,SKU11
2022-04-02,187,South,SKU4
2022-12-19,195,North,SKU16
2023-07-25,204,West,SKU7
2023-07-25,219,West,SKU16
2023-11-12,188,South,SKU18
2022-12-29,188,East,SKU12
2023-07-11,184,North,SKU9
2022-12-11,206,West,SKU10
2023-11-24,208,East,SKU4
2022-06-19,203,West,SKU6
2022-12-22,196,South,SKU19
2022-07-10,196,West,SKU18
2023-10-29,179,East,SKU12
2023-02-26,170,West,SKU18
2023-12-01,198,East,SKU3
2022-01-07,184,South,SKU18
2022-05-13,211,South,SKU2
2023-07-11,225,South,SKU19
2022-01-31,184,West,SKU17
2023-06-19,224,South,SKU11
2023-03-02,193,South,SKU13
2023-01-29,205,South,SKU9
2023-11-03,201,East,SKU17
2022-12-29,203,South,SKU13
2023-03-13,196,West,SKU13
2023-11-01,221,West,SKU2
2023-07-05,205,South,SKU17
2022-03-23,219,West,SKU5
2022-12-22,193,South,SKU14
2022-09-15,181,South,SKU17
2023-12-19,227,West,SKU6
2023-08-12,189,North,SKU9
2023-06-08,190,West,SKU12
2022-10-22,197,East,SKU20
2022-08-12,224,East,SKU12
2023-06-09,174,North,SKU7
2022-02-15,212,East,SKU18
2023-10-29,193,West,SKU20
2022-04-23,206,West,SKU5
2022-08-21,200,East,SKU11
2022-01-17,215,South,SKU14
2022-12-26,201,East,SKU7
2022-08-11,171,North,SKU11
2023-12-01,212,East,SKU2
2023-03-24,210,North,SKU17
2022-12-31,208,North,SKU15
2023-11-06,178,West,SKU1
2022-11-22,220,East,SKU13
2023-04-12,204,South,SKU6
2023-02-18,206,North,SKU2
2023-03-31,209,East,SKU2
2023-08-09,225,East,SKU20
2022-08-21,192,West,SKU10
2022-08-12,190,South,SKU18
2023-02-16,168,South,SKU12
2023-07-26,199,East,SKU19
2022-12-01,180,South,SKU13
2022-08-10,161,North,SKU8
2022-02-06,208,West,SKU16
2022-10-05,198,East,SKU11
2022-07-15,208,South,SKU20
2023-04-29,185,East,SKU4
2022-08-30,176,South,SKU17
2022-11-20,182,North,SKU8
2022-07-11,183,East,SKU1
2022-01-17,177,West,SKU20
2023-06-08,204,South,SKU3
2023-02-05,209,West,SKU13
2023-12-06,208,West,SKU1
2022-01-22,188,North,SKU2
2023-04-19,204,North,SKU5
2022-04-30,200,South,SKU8
2022-07-29,202,East,SKU17
2022-11-02,193,South,SKU2
2022-09-27,194,South,SKU8
2023-12-05,196,North,SKU11
2023-11-18,205,South,SKU19
2022-10-12,201,South,SKU13
2023-12-17,189,East,SKU7
2023-11-07,221,South,SKU19
2022-08-15,178,East,SKU6
2023-01-16,207,South,SKU13
2023-04-05,216,North,SKU17
2022-01-07,207,South,SKU20
2022-01-29,207,East,SKU4
2022-02-02,196,West,SKU11
2023-10-08,218,East,SKU17
2022-03-20,202,South,SKU1
2023-04-04,213,South,SKU11
2023-07-24,224,South,SKU19
2023-06-22,193,East,SKU13
2023-04-27,203,East,SKU14
2023-03-06,179,North,SKU16
2022-10-12,211,South,SKU14
2023-05-31,187,West,SKU7
2022-04-09,208,East,SKU5
2023-02-01,189,East,SKU9
2023-05-04,209,East,SKU11
2022-02-08,213,East,SKU18
2022-09-28,208,West,SKU9
2022-06-06,209,North,SKU9
2022-03-16,181,West,SKU6
2022-05-10,224,West,SKU20
2023-11-18,199,East,SKU6
2022-03-25,191,East,SKU4
2022-01-22,227,South,SKU11
2023-04-04,197,North,SKU2
2023-06-23,194,North,SKU12
2023-12-08,195,North,SKU8
2023-01-17,199,South,SKU13
2023-03-16,192,North,SKU4
2023-08-27,186,West,SKU9
2022-01-21,201,East,SKU16
2022-10-30,214,West,SKU2
2022-03-25,200,West,SKU19
2023-10-21,186,North,SKU5
2023-03-29,217,East,SKU20
2023-01-22,220,North,SKU14
2023-05-22,198,North,SKU11
2022-09-14,194,East,SKU3
2023-07-24,215,South,SKU20
2023-06-11,203,South,SKU9
2022-06-11,196,South,SKU5
2022-06-12,186,East,SKU18
2023-06-08,214,West,SKU9
